"speciesid","nlnaam","ennaam","latnaam","remarks.x","length_num","length_remarks","length_code","vers_gew","deleted_reason.x","fykedate","fykenr","vistijd","temp","zoutgehalte","year","month","decade"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,1978-08-30,1,24,NA,NA,1978,8,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1978-10-24,1,24,NA,NA,1978,10,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,1979-05-16,1,24,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1979-05-18,1,25,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1979-05-18,1,25,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,1979-05-22,1,24,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,1979-05-23,1,24,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,1979-05-23,1,24,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1979-05-31,1,24,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,1979-05-31,1,24,NA,NA,1979,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1979-06-08,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1979-06-08,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,1979-06-08,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1979-06-11,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1979-06-11,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,1979-06-11,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,48.5,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37.5,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37.2,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42.6,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42.1,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41.7,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37.4,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.3,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.8,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.9,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19.4,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.1,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.7,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.2,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.8,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.2,NA,"13",NA,NA,2005-05-27,1,24,14,NA,2005,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.6,NA,"13",NA,NA,2005-06-17,1,22,15,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.7,NA,"13",NA,NA,2005-06-17,1,22,15,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.7,NA,"13",NA,NA,2005-06-17,1,22,15,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,56,NA,"13",NA,NA,2005-06-24,1,24,19,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,48,NA,"13",NA,NA,2005-06-24,1,24,19,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38.8,NA,"13",NA,NA,2005-06-24,1,24,19,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.2,NA,"13",NA,NA,2005-06-24,1,24,19,NA,2005,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,56.6,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41.5,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35.4,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.1,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.2,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.3,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.2,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.3,NA,"13",NA,NA,2005-07-01,1,24,18.5,NA,2005,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,47.1,NA,"13",NA,NA,2005-09-30,1,24,15.5,NA,2005,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.2,NA,"13",NA,NA,2005-10-07,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8.7,NA,"13",NA,NA,2005-10-07,1,24,14.5,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42.8,NA,"13",NA,NA,2005-10-21,1,20,12.6,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.6,NA,"13",NA,NA,2005-10-21,1,20,12.6,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35.1,NA,"13",NA,NA,2005-10-21,1,20,12.6,NA,2005,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"13",NA,NA,2006-04-07,1,24,6.9,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24.4,NA,"13",NA,NA,2006-04-07,1,24,6.9,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1979-06-13,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.6,NA,"13",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27.9,NA,"13",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26.5,NA,"13",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"13",NA,NA,2006-04-21,1,24,9.6,NA,2006,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.7,NA,"13",NA,NA,2006-05-12,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.7,NA,"13",NA,NA,2006-05-12,1,24,14,NA,2006,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1979-06-14,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27.4,NA,"13",NA,NA,2006-06-02,1,17,12.4,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,64,NA,"13",NA,NA,2006-06-09,1,22,15,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39.5,NA,"13",NA,NA,2006-06-09,1,22,15,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.6,NA,"13",NA,NA,2006-06-09,1,22,15,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51.1,NA,"13",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39.5,NA,"13",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38.7,NA,"13",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.7,NA,"13",NA,NA,2006-06-16,1,24,16.6,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1979-06-15,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"5",NA,NA,1979-06-15,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.1,NA,"13",NA,NA,2006-06-30,1,24,18,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.7,NA,"13",NA,NA,2006-06-30,1,24,18,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51.7,NA,"13",NA,NA,2006-06-30,1,24,18,NA,2006,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.2,NA,"13",NA,NA,2006-09-29,1,24,18,NA,2006,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.7,NA,"13",NA,NA,2006-10-20,1,22,14.4,NA,2006,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27.5,NA,"13",NA,NA,2006-10-20,1,22,14.4,NA,2006,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.9,NA,"13",NA,NA,2006-10-27,1,24,14.2,NA,2006,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,12.2,NA,"13",NA,NA,2006-10-27,1,24,14.2,NA,2006,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.9,NA,"13",NA,NA,2007-04-06,1,24,9,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"13",NA,NA,2007-04-06,1,24,9,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,54.8,NA,"13",NA,NA,2007-04-13,1,24,10,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.5,NA,"13",NA,NA,2007-04-13,1,24,10,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"13",NA,NA,2007-04-13,1,24,10,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.4,NA,"13",NA,NA,2007-04-13,1,24,10,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.2,NA,"13",NA,NA,2007-04-13,1,24,10,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39.4,NA,"13",NA,NA,2007-04-20,1,24,11.6,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.9,NA,"13",NA,NA,2007-04-20,1,24,11.6,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43.5,NA,"13",NA,NA,2007-04-20,1,24,11.6,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51,NA,"13",NA,NA,2007-04-27,1,24,13.8,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46.5,NA,"13",NA,NA,2007-04-27,1,24,13.8,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35.1,NA,"13",NA,NA,2007-04-27,1,24,13.8,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"13",NA,NA,2007-04-27,1,24,13.8,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.1,NA,"13",NA,NA,2007-04-27,1,24,13.8,NA,2007,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35.7,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37.1,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39.7,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35.1,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.7,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.7,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42.3,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,47.4,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,57.1,NA,"13",NA,NA,2007-05-04,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.9,NA,"13",NA,NA,2007-05-18,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"13",NA,NA,2007-05-18,1,24,14,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1979-06-20,1,25,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45.9,NA,"13",NA,NA,2007-05-25,1,24,16.4,NA,2007,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"13",NA,NA,2007-06-01,1,24,15.8,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28.5,NA,"13",NA,NA,2007-06-08,1,24,18.5,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45.6,NA,"13",NA,NA,2007-06-15,1,24,18,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,47.8,NA,"13",NA,NA,2007-06-15,1,24,18,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.1,NA,"13",NA,NA,2007-06-15,1,24,18,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28.9,NA,"13",NA,NA,2007-06-15,1,24,18,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"13",NA,NA,2007-06-15,1,24,18,NA,2007,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43.7,NA,"13",NA,NA,2007-08-31,1,24,17.9,NA,2007,8,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.4,NA,"13",NA,NA,2007-08-31,1,24,17.9,NA,2007,8,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.3,NA,"13",NA,NA,2007-08-31,1,24,17.9,NA,2007,8,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.4,NA,"13",NA,NA,2007-08-31,1,24,17.9,NA,2007,8,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,17.4,NA,"13",NA,NA,2007-08-31,1,24,17.9,NA,2007,8,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19.3,NA,"13",NA,NA,2007-09-07,1,24,17.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.7,NA,"13",NA,NA,2007-09-07,1,24,17.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"13",NA,NA,2007-09-07,1,24,17.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,18.6,NA,"13",NA,NA,2007-09-07,1,24,17.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.3,NA,"13",NA,NA,2007-09-07,1,24,17.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19.4,NA,"13",NA,NA,2007-09-07,1,24,17.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.1,NA,"13",NA,NA,2007-09-14,1,24,16,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.6,NA,"13",NA,NA,2007-09-14,1,24,16,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1979-06-21,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1979-06-21,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.5,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35.8,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.7,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.2,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.8,NA,"13",NA,NA,2007-09-29,1,24,14.6,NA,2007,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.7,NA,"13",NA,NA,2007-10-05,1,24,13.9,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.1,NA,"13",NA,NA,2007-10-05,1,24,13.9,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"13",NA,NA,2007-10-05,1,24,13.9,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19.7,NA,"13",NA,NA,2007-10-05,1,24,13.9,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.1,NA,"13",NA,NA,2007-10-05,1,24,13.9,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"13",NA,NA,2007-10-12,1,24,14,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"13",NA,NA,2007-10-12,1,24,14,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19.2,NA,"13",NA,NA,2007-10-19,1,22,12.7,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1979-06-21,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.4,NA,"13",NA,NA,2007-10-22,1,24,11.4,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.5,NA,"13",NA,NA,2007-10-26,1,24,10.8,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"13",NA,NA,2007-10-26,1,24,10.8,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"13",NA,NA,2007-10-26,1,24,10.8,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.5,NA,"13",NA,NA,2007-10-26,1,24,10.8,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8.2,NA,"13",NA,NA,2007-10-26,1,24,10.8,NA,2007,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,18.6,NA,"13",NA,NA,2007-11-02,1,22,11,NA,2007,11,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28.9,NA,"13",NA,NA,2007-11-02,1,22,11,NA,2007,11,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9.3,NA,"13",NA,NA,2008-04-04,1,21,7.2,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"13",NA,NA,2008-04-04,1,21,7.2,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46.1,NA,"13",NA,NA,2008-04-17,1,24,8.5,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.5,NA,"13",NA,NA,2008-04-17,1,24,8.5,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43.6,NA,"13",NA,NA,2008-04-25,1,24,10.5,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"13",NA,NA,2008-04-25,1,24,10.5,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.5,NA,"13",NA,NA,2008-04-25,1,24,10.5,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.7,NA,"13",NA,NA,2008-04-25,1,24,10.5,NA,2008,4,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,50.6,NA,"13",NA,NA,2008-05-09,1,24,14.9,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"13",NA,NA,2008-05-09,1,24,14.9,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"13",NA,NA,2008-05-09,1,24,14.9,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.7,NA,"13",NA,NA,2008-05-09,1,24,14.9,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"13",NA,NA,2008-05-09,1,24,14.9,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.9,NA,"13",NA,NA,2008-05-09,1,24,14.9,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,63,NA,"13",NA,NA,2008-05-16,1,22,15.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45.8,NA,"13",NA,NA,2008-05-16,1,22,15.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"13",NA,NA,2008-05-16,1,22,15.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.5,NA,"13",NA,NA,2008-05-16,1,22,15.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.5,NA,"13",NA,NA,2008-05-16,1,22,15.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40.6,NA,"13",NA,NA,2008-05-23,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.3,NA,"13",NA,NA,2008-05-23,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.5,NA,"13",NA,NA,2008-05-23,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38.2,NA,"13",NA,NA,2008-05-23,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.6,NA,"13",NA,NA,2008-05-23,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.5,NA,"13",NA,NA,2008-05-30,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.2,NA,"13",NA,NA,2008-05-30,1,24,14.5,NA,2008,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34.7,NA,"13",NA,NA,2008-06-06,1,24,16.6,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.7,NA,"13",NA,NA,2008-06-06,1,24,16.6,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.8,NA,"13",NA,NA,2008-06-06,1,24,16.6,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.8,NA,"13",NA,NA,2008-06-06,1,24,16.6,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24.1,NA,"13",NA,NA,2008-06-13,1,24,17.1,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.3,NA,"13",NA,NA,2008-06-20,1,19,16.4,NA,2008,6,"2000s"
